Kingdom	Phylum	Class	Order	Family	Genus	A1	A2	A3	A7	A8	A9
1824	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosotaleales	Nitrosotaleaceae	Candidatus Nitrosotalea	0	0	0	0	0	10
1825	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	9	0	0	0	0	0
1826	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	9	0	0	0	0
1827	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA	0	9	0	0	0	0
1828	Bacteria	Myxococcota	Polyangia	mle1-27	NA	NA	0	0	9	0	0	0
1829	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	0	0	9	0	0	0
1830	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473	0	0	9	0	0	0
1831	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	9	0	0	0
1832	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	9	0	0	0
1833	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0	0	0	9	0	0
1834	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA	0	0	0	9	0	0
1835	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	9	0	0
1836	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	9	0	0
1837	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	0	0	0	9	0	0
1838	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	0	0	0	9	0	0
1839	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	0	0	0	9	0	0
1840	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	0	0	0	9	0	0
1841	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	AKAU3564 sediment group	NA	0	0	0	9	0	0
1842	Bacteria	Armatimonadota	NA	NA	NA	NA	0	0	0	9	0	0
1843	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	9	0	0
1844	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	0	9	0	0
1845	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Cavicella	0	0	0	9	0	0
1846	Bacteria	NB1-j	NA	NA	NA	NA	0	0	0	9	0	0
1847	Bacteria	Patescibacteria	CPR2	NA	NA	NA	0	0	0	9	0	0
1848	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Cellulosilyticum	0	0	0	9	0	0
1849	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylocaldum	0	0	0	9	0	0
1850	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	9	0	0
1851	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0	0	0	9	0	0
1852	Bacteria	Planctomycetota	OM190	NA	NA	NA	0	0	0	9	0	0
1853	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA	0	0	0	9	0	0
1854	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Sedimentibacteraceae	Sedimentibacter	0	0	0	0	9	0
1855	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA	0	0	0	0	9	0
1856	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	0	9	0
1857	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	0	0	0	0	9	0
1858	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA	NA	0	0	0	0	0	9
1859	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	0	0	0	0	0	9
1860	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfitobacterium	0	0	0	0	0	9
1861	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	0	0	0	0	0	9
1862	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	8	0	0	0	0	0
1863	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	8	0	0	0	0
1864	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA	0	8	0	0	0	0
1865	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	0	4	4	0	0	0
1866	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2	0	0	8	0	0	0
1867	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	0	0	8	0	0	0
1868	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	0	0	8	0	0	0
1869	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	8	0	0	0
1870	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	0	0	0	8	0	0
1871	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA	0	0	0	8	0	0
1872	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	0	0	0	8	0	0
1873	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	0	0	0	8	0	0
1874	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0	0	0	8	0	0
1875	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	NA	NA	0	0	0	8	0	0
1876	Bacteria	Firmicutes	NA	NA	NA	NA	0	0	0	8	0	0
1877	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA	0	0	0	8	0	0
1878	Bacteria	Chloroflexi	Anaerolineae	NA	NA	NA	0	0	0	8	0	0
1879	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	8	0	0
1880	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0	0	0	8	0	0
1881	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	0	0	0	8	0	0
1882	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	0	0	0	8	0	0
1883	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	0	0	0	8	0	0
1884	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	0	0	0	8	0	0
1885	Bacteria	Acidobacteriota	Subgroup 22	NA	NA	NA	0	0	0	8	0	0
1886	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA	0	0	0	8	0	0
1887	Bacteria	NA	NA	NA	NA	NA	0	0	0	8	0	0
1888	Bacteria	Firmicutes	NA	NA	NA	NA	0	0	0	8	0	0
1889	Bacteria	Armatimonadota	NA	NA	NA	NA	0	0	0	8	0	0
1890	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2	0	0	0	8	0	0
1891	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	0	0	0	0	8	0
1892	Bacteria	WPS-2	NA	NA	NA	NA	0	0	0	0	8	0
1893	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	NA	0	0	0	0	8	0
1894	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	0	0	0	8
1895	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	8
1896	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA	0	0	0	0	0	8
1897	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	0	0	0	0	0	8
1898	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	8
1899	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	0	0	0	0	0	8
1900	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Berkiella	0	0	0	0	0	8
1901	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	GWC2-45-44	NA	0	0	0	0	0	8
1902	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	0	0	0	8
1903	Bacteria	Firmicutes	Symbiobacteriia	Symbiobacteriales	Symbiobacteraceae	Symbiobacterium	0	0	0	0	0	8
1904	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	7	0	0	0	0	0
1905	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	7	0	0	0	0	0
1906	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	7	0	0	0	0	0
1907	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	5	2	0	0	0	0
1908	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 13	NA	NA	0	7	0	0	0	0
1909	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	7	0	0	0	0
1910	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	0	7	0	0	0	0
1911	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 15	NA	NA	0	0	7	0	0	0
1912	Archaea	Thermoplasmatota	Thermoplasmata	NA	NA	NA	0	0	7	0	0	0
1913	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	0	0	0	7	0	0
1914	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	0	0	0	7	0	0
1915	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	0	7	0	0
1916	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	0	0	0	7	0	0
1917	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-3	0	0	0	7	0	0
1918	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA	0	0	0	7	0	0
1919	Bacteria	MBNT15	NA	NA	NA	NA	0	0	0	7	0	0
1920	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	0	7	0	0
1921	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	NA	NA	0	0	0	7	0	0
1922	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	0	7	0	0
1923	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	0	7	0	0
1924	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Alkanibacter	0	0	0	7	0	0
1925	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0	0	0	7	0	0
1926	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	0	0	0	7	0	0
1927	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	0	0	0	7	0	0
1928	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	7	0	0
1929	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	NA	0	0	0	7	0	0
1930	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	0	0	0	7	0	0
1931	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	0	0	0	7	0	0
1932	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	0	0	0	7	0	0
1933	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	0	7	0
1934	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	0	0	0	0	7	0
1935	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA	0	0	0	0	7	0
1936	Bacteria	Cyanobacteria	NA	NA	NA	NA	0	0	0	0	7	0
1937	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA	0	0	0	0	7	0
1938	Bacteria	Armatimonadota	DG-56	NA	NA	NA	0	0	0	0	7	0
1939	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	0	0	0	0	7	0
1940	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	0	0	0	0	7	0
1941	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	FFCH9454	NA	0	0	0	0	0	7
1942	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	0	0	0	0	0	7
1943	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Captivus	0	0	0	0	0	7
1944	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA	0	0	0	0	0	7
1945	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	0	0	0	0	0	7
1946	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	0	0	7
1947	Bacteria	Chloroflexi	NLS2-31	NA	NA	NA	0	0	0	0	0	7
1948	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	NA	0	0	0	0	0	7
1949	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	0	0	7
1950	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA	0	0	0	0	0	7
1951	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	NA	NA	6	0	0	0	0	0
1952	Bacteria	Actinobacteriota	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica	6	0	0	0	0	0
1953	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Pasteuria	6	0	0	0	0	0
1954	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2	6	0	0	0	0	0
1955	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	6	0	0	0	0	0
1956	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	0	6	0	0	0	0
1957	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA	0	6	0	0	0	0
1958	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	NA	0	6	0	0	0	0
1959	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	NA	NA	0	6	0	0	0	0
1960	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	0	0	6	0	0	0
1961	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	0	0	6	0	0	0
1962	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	NA	0	0	6	0	0	0
1963	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	0	0	6	0	0	0
1964	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA	0	0	6	0	0	0
1965	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0	0	6	0	0	0
1966	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	6	0	0	0
1967	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA	0	0	6	0	0	0
1968	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	0	0	0	6	0	0
1969	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	0	6	0	0
1970	Bacteria	Chloroflexi	Anaerolineae	ADurb.Bin180	NA	NA	0	0	0	6	0	0
1971	Bacteria	NA	NA	NA	NA	NA	0	0	0	6	0	0
1972	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta 2	0	0	0	6	0	0
1973	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	0	6	0	0
1974	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0	0	0	6	0	0
1975	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	0	0	0	6	0	0
1976	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	6	0	0
1977	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	0	0	0	6	0	0
1978	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	NA	0	0	0	6	0	0
1979	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	0	0	0	6	0	0
1980	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	0	0	0	6	0	0
1981	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	NA	0	0	0	6	0	0
1982	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	0	0	0	0	6	0
1983	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	0	0	0	0	6	0
1984	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	0	0	0	0	6	0
1985	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	0	0	0	0	6	0
1986	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	0	6	0
1987	Bacteria	Myxococcota	bacteriap25	NA	NA	NA	0	0	0	0	6	0
1988	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA	0	0	0	0	6	0
1989	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	0	0	0	0	6	0
1990	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	0	0	0	0	6	0
1991	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	6
1992	Bacteria	Firmicutes	BRH-c20a	NA	NA	NA	0	0	0	0	0	6
1993	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	0	0	0	0	0	6
1994	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	NA	NA	0	0	0	0	0	6
1995	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA	0	0	0	0	0	6
1996	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA	0	0	0	0	0	6
1997	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	0	0	0	0	0	6
1998	Bacteria	FCPU426	NA	NA	NA	NA	0	0	0	0	0	6
1999	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	0	0	6
2000	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Paracaedibacter	0	0	0	0	0	6
2001	Bacteria	Acidobacteriota	Subgroup 25	NA	NA	NA	0	0	0	0	0	6
2002	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	0	0	0	0	0	6
2003	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	0	0	0	0	0	6
2004	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	5	0	0	0	0	0
2005	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA	5	0	0	0	0	0
2006	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	5	0	0	0	0	0
2007	Bacteria	NA	NA	NA	NA	NA	3	2	0	0	0	0
2008	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	0	5	0	0	0	0
2009	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-3	0	5	0	0	0	0
2010	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea	0	5	0	0	0	0
2011	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA	0	5	0	0	0	0
2012	Bacteria	Firmicutes	Sulfobacillia	Sulfobacillales	Sulfobacillaceae	NA	0	0	5	0	0	0
2013	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	0	0	5	0	0	0
2014	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	0	0	0	5	0	0
2015	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA	0	0	0	5	0	0
2016	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	5	0	0
2017	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	5	0	0
2018	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	JSC-12	0	0	0	5	0	0
2019	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	5	0	0
2020	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	0	5	0	0
2021	Bacteria	Planctomycetota	OM190	NA	NA	NA	0	0	0	5	0	0
2022	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	0	0	0	5	0	0
2023	Bacteria	FCPU426	NA	NA	NA	NA	0	0	0	5	0	0
2024	Bacteria	Firmicutes	NA	NA	NA	NA	0	0	0	5	0	0
2025	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	0	0	0	5	0	0
2026	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	0	0	0	0	5	0
2027	Bacteria	Proteobacteria	Gammaproteobacteria	EC3	NA	NA	0	0	0	0	5	0
2028	Bacteria	Chloroflexi	NA	NA	NA	NA	0	0	0	0	5	0
2029	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	NA	NA	0	0	0	0	5	0
2030	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA	0	0	0	0	5	0
2031	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	NA	0	0	0	0	0	5
2032	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup 17	NA	NA	0	0	0	0	0	5
2033	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	0	0	0	0	0	5
2034	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	0	0	0	0	0	5
2035	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473	0	0	0	0	0	5
2036	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible genus 04	0	0	0	0	0	5
2037	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	0	0	0	0	0	5
2038	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	0	0	0	0	0	5
2039	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	0	0	0	0	0	5
2040	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	0	0	0	0	0	5
2041	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	NA	0	0	0	0	0	5
2042	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	0	0	0	0	0	5
2043	Bacteria	Planctomycetota	NA	NA	NA	NA	0	0	0	0	0	5
2044	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	4	0	0	0	0	0
2045	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	4	0	0	0	0	0
2046	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermosporothrix	4	0	0	0	0	0
2047	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	4	0	0	0	0	0
2048	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA	4	0	0	0	0	0
2049	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA	0	4	0	0	0	0
2050	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinocorallia	0	4	0	0	0	0
2051	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	4	0	0	0	0
2052	Bacteria	Chloroflexi	NA	NA	NA	NA	0	0	4	0	0	0
2053	Bacteria	NA	NA	NA	NA	NA	0	0	0	4	0	0
2054	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	NA	NA	0	0	0	4	0	0
2055	Bacteria	Firmicutes	NA	NA	NA	NA	0	0	0	4	0	0
2056	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	0	0	0	4	0	0
2057	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA	0	0	0	4	0	0
2058	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	NA	0	0	0	4	0	0
2059	Bacteria	Nitrospirota	Leptospirillia	Leptospirillales	Leptospirillaceae	Leptospirillum	0	0	0	4	0	0
2060	Bacteria	Deferrisomatota	Defferrisomatia	Defferrisomatales	Defferrisomataceae	Deferrisoma	0	0	0	4	0	0
2061	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	4	0	0
2062	Bacteria	Firmicutes	NA	NA	NA	NA	0	0	0	4	0	0
2063	Bacteria	Chloroflexi	AD3	NA	NA	NA	0	0	0	4	0	0
2064	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobium	0	0	0	4	0	0
2065	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Sedimentibacteraceae	Sedimentibacter	0	0	0	4	0	0
2066	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	0	0	0	0	4	0
2067	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	0	0	0	0	4	0
2068	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	0	0	0	0	4	0
2069	Bacteria	Firmicutes	Syntrophomonadia	Syntrophomonadales	Syntrophomonadaceae	NA	0	0	0	0	4	0
2070	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Acidibacillus	0	0	0	0	0	4
